published_date,notice_number,council,trade_name,suburb,address,postcode,date_alleged_offence,offence_code,offence_description,offence_circumstances,party_served_company,party_served_given_name,party_served_surname,penalty_amount,penalty_issued_by,penalty_date_served,updated_date,scrape_timestamp_utc,date_removed_from_website
2023-10-10,3161229143,CANTERBURY-BANKSTOWN,MADINAH QUALITY MEATS,PADSTOW,124 CAHORS ROAD,2211,2023-05-16,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Beef Mince,MADINAH QUALITY MEATS PTY LTD,,,880,NSW Food Authority,2023-09-12,2023-10-10,2024-06-26 23:16:48,2024-09-17
2023-10-10,3145246657,CITY OF PARRAMATTA,NHUI YU KINGS HOT BREAD,ERMINGTON,5/529 VICTORIA ROAD,2115,2023-07-03,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,LAM HOANG GIA PTY LTD,,,880,City of Parramatta Council,2023-07-06,2024-03-05,2024-06-26 23:16:48,2024-09-17
2023-10-10,3145246666,CITY OF PARRAMATTA,NHUI YU KINGS HOT BREAD,ERMINGTON,5/529 VICTORIA ROAD,2115,2023-07-03,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,LAM HOANG GIA PTY LTD,,,880,City of Parramatta Council,2023-07-06,2024-03-05,2024-06-26 23:16:48,2024-09-17
2023-10-10,3240101902,CUMBERLAND,JASMIN 1 LEBANESE RESTAURANT,AUBURN,22 CIVIC ROAD,2144,2023-06-04,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,JASMINE 1 PTY LTD,,,880,Cumberland City Council,2023-07-02,2023-10-10,2024-06-26 23:16:48,2024-09-24
2023-10-10,3240101911,CUMBERLAND,JASMIN 1 LEBANESE RESTAURANT,AUBURN,22 CIVIC ROAD,2144,2023-06-04,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control - previous warnings given,JASMINE 1 PTY LTD,,,880,Cumberland City Council,2023-07-02,2023-10-10,2024-06-26 23:16:48,2024-09-24
2023-10-10,3161228822,NAMBUCCA,TIM S MOBILE BUTCHERY,EUNGAI CREEK,3 LITTLE TAMBAN ROAD,2441,2022-10-06,11315,Carry on food business/activity without a licence - Individual,Fail to hold the required licence to carry on a food business or activity - meat processing plant,,TIMOTHY,WEATHERHEAD,660,NSW Food Authority,2023-08-14,2023-10-10,2024-06-26 23:16:48,2024-09-17
2023-10-10,3161228831,NAMBUCCA,TIM S MOBILE BUTCHERY,EUNGAI CREEK,3 LITTLE TAMBAN ROAD,2441,2022-10-06,11315,Carry on food business/activity without a licence - Individual,Fail to hold the required licence to carry on a food business or activity - meat van,,TIMOTHY,WEATHERHEAD,660,NSW Food Authority,2023-08-14,2023-10-10,2024-06-26 23:16:48,2024-09-17
2023-10-10,3161228840,NAMBUCCA,TIM S MOBILE BUTCHERY,EUNGAI CREEK,3 LITTLE TAMBAN ROAD,2441,2022-10-06,11338,Fail to comply with Food Standards Code - Individual,Fail to have easily accessible hand washing facilities on the food premises,,TIMOTHY,WEATHERHEAD,440,NSW Food Authority,2023-08-14,2023-10-10,2024-06-26 23:16:48,2024-09-17
2023-10-10,3161228850,NAMBUCCA,TIM S MOBILE BUTCHERY,EUNGAI CREEK,3 LITTLE TAMBAN ROAD,2441,2022-10-06,11338,Fail to comply with Food Standards Code - Individual,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,,TIMOTHY,WEATHERHEAD,440,NSW Food Authority,2023-08-14,2023-10-10,2024-06-26 23:16:48,2024-09-17
2023-10-10,3161228869,NAMBUCCA,TIM S MOBILE BUTCHERY,EUNGAI CREEK,3 LITTLE TAMBAN ROAD,2441,2022-10-06,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,,TIMOTHY,WEATHERHEAD,440,NSW Food Authority,2023-08-14,2023-10-10,2024-06-26 23:16:48,2024-09-17
2023-10-10,3236523016,PENRITH,RED ROOSTER,WERRINGTON COUNTY,6/21 LAVIN CRESCENT,2747,2023-02-20,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water,OM SHREE PTY LTD,,,880,Penrith City Council,2023-07-05,2023-10-10,2024-06-26 23:16:48,2024-09-17
2023-10-10,3161229161,RANDWICK,KINGS BUTCHERY,MAROUBRA,"SHOP 4, 832 ANZAC PARADE",2035,2023-06-07,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Beef Skirt Steak,KINGS BUTCHERY PTY LTD,,,880,NSW Food Authority,2023-09-12,2023-10-10,2024-06-26 23:16:48,2024-09-10
2023-10-10,3226066370,WAVERLEY,ZILVER RESTAURANT,BONDI JUNCTION,"SHOP 6010, 500 OXFORD STREET",2022,2023-08-18,11339,Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",ZILVER BONDI RESTAURANT HOLDING PTY LTD,,,880,Waverley Council,2023-08-24,2023-10-10,2024-06-26 23:16:48,2024-09-10
2023-10-10,3226066351,WAVERLEY,ZILVER RESTAURANT,BONDI JUNCTION,"SHOP 6010, 500 OXFORD STREET",2022,2023-08-18,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",ZILVER BONDI RESTAURANT HOLDING PTY LTD,,,880,Waverley Council,2023-08-24,2023-10-10,2024-06-26 23:16:48,2024-09-10
2023-10-10,3226066342,WAVERLEY,ZILVER RESTAURANT,BONDI JUNCTION,"SHOP 6010, 500 OXFORD STREET",2022,2023-08-18,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,ZILVER BONDI RESTAURANT HOLDING PTY LTD,,,880,Waverley Council,2023-08-24,2023-10-10,2024-06-26 23:16:48,2024-09-10
2023-10-10,3226066333,WAVERLEY,ZILVER RESTAURANT,BONDI JUNCTION,"SHOP 6010, 500 OXFORD STREET",2022,2023-08-18,11317,Handle food in manner likely to render it unsafe - Corporation,"Handle food intended for sale in a manner that will render, or is likely to render, the food unsafe",ZILVER BONDI RESTAURANT HOLDING PTY LTD,,,1540,Waverley Council,2023-08-24,2023-10-10,2024-06-26 23:16:48,2024-09-10
2023-10-10,3226066360,WAVERLEY,ZILVER RESTAURANT,BONDI JUNCTION,"SHOP 6010, 500 OXFORD STREET",2022,2023-08-18,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure that persons undertaking or supervising food handling operations have skills and knowledge in food safety and food hygiene matters,ZILVER BONDI RESTAURANT HOLDING PTY LTD,,,880,Waverley Council,2023-08-24,2023-10-10,2024-06-26 23:16:48,2024-09-10
2023-10-10,3244612360,WILLOUGHBY,JOOMAK,CHATSWOOD,"7, 18-26 ANDERSON STREET",2067,2023-05-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,M T JSL PTY LTD,,,880,Willoughby City Council,2023-07-02,2023-10-10,2024-06-26 23:16:48,2024-09-24
2023-10-10,3244612370,WILLOUGHBY,JOOMAK,CHATSWOOD,"7, 18-26 ANDERSON STREET",2067,2023-05-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,M T JSL PTY LTD,,,880,Willoughby City Council,2023-07-02,2023-10-10,2024-06-26 23:16:48,2024-09-24
2023-10-10,3244612389,WILLOUGHBY,JOOMAK,CHATSWOOD,"7, 18-26 ANDERSON STREET",2067,2023-05-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,M T JSL PTY LTD,,,880,Willoughby City Council,2023-07-02,2023-10-10,2024-06-26 23:16:48,2024-09-24
2023-10-03,3245836689,BAYSIDE,INDIAN BIRYANI AL MANDA,RAMSGATE,306 ROCKY POINT ROAD,2217,2023-06-20,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,MOHAMMED BROTHERS PTY LTD,,,880,Bayside Council,2023-06-26,2023-10-03,2024-06-26 23:16:48,2024-09-17
2023-10-03,3245836670,BAYSIDE,INDIAN BIRYANI AL MANDA,RAMSGATE,306 ROCKY POINT ROAD,2217,2023-06-20,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",MOHAMMED BROTHERS PTY LTD,,,880,Bayside Council,2023-06-26,2023-10-03,2024-06-26 23:16:48,2024-09-17
2023-10-03,3245836651,BAYSIDE,KFC SANS SOUCI,SANS SOUCI,494 ROCKY POINT ROAD,2219,2023-06-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,QSR PTY LTD,,,880,Bayside Council,2023-06-25,2023-10-03,2024-06-26 23:16:48,2024-09-17
2023-10-03,3245836660,BAYSIDE,KFC SANS SOUCI,SANS SOUCI,494 ROCKY POINT ROAD,2219,2023-06-13,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",QSR PTY LTD,,,880,Bayside Council,2023-06-25,2023-10-03,2024-06-26 23:16:48,2024-09-17
2023-10-03,3161228932,CUMBERLAND,GREEN VALLEY BUTCHERY,LIDCOMBE,"G01, 92 PARRAMATTA ROAD",2141,2023-05-09,11340,Sell food that fails to comply with the Food Standards Code - Individual,Sale of food found to contain illegal preservative (sulphur dioxide) - beef mince - previous warning given,,SHADY,METWAA,440,NSW Food Authority,2023-08-31,2023-10-03,2024-06-26 23:16:48,2024-09-07
2023-10-03,3161228923,CUMBERLAND,GREEN VALLEY BUTCHERY,LIDCOMBE,"G01, 92 PARRAMATTA ROAD",2141,2023-05-09,11340,Sell food that fails to comply with the Food Standards Code - Individual,Sale of food found to contain illegal preservative (sulphur dioxide) - fine mince - previous warning given,,SHADY,METWAA,440,NSW Food Authority,2023-08-31,2023-10-03,2024-06-26 23:16:48,2024-09-07
2023-10-03,3240101893,CUMBERLAND,ROTI ON WHEELS,WENTWORTHVILLE,350 -352 GREAT WESTERN HIGHWAY,2145,2023-06-27,11359,Fail to comply with a prohibition order - Corporation,Fail to comply with a prohibition order - previous warnings given,AJ2020 PTY LTD,,,1540,Cumberland City Council,2023-06-29,2023-10-03,2024-06-26 23:16:48,2024-09-10
2023-10-03,3236915101,LIVERPOOL,PHILLIEZ,EDMONDSON PARK,"SHOP 7, 2072 CAMDEN VALLEY WAY",2174,2023-06-18,11338,Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,,NAZEEF,KHAN,440,Liverpool City Council,2023-06-28,2023-10-03,2024-06-26 23:16:48,2024-09-10
2023-10-03,3236915110,LIVERPOOL,PHILLIEZ,EDMONDSON PARK,"SHOP 7, 2072 CAMDEN VALLEY WAY",2174,2023-06-18,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,,NAZEEF,KHAN,440,Liverpool City Council,2023-06-28,2023-10-03,2024-06-26 23:16:48,2024-09-10
2023-10-03,3236915120,LIVERPOOL,PHILLIEZ,EDMONDSON PARK,"SHOP 7, 2072 CAMDEN VALLEY WAY",2174,2023-06-18,11338,Fail to comply with Food Standards Code - Individual,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",,NAZEEF,KHAN,440,Liverpool City Council,2023-06-28,2023-10-03,2024-06-26 23:16:48,2024-09-10
2023-10-03,3236915139,LIVERPOOL,PHILLIEZ,EDMONDSON PARK,"SHOP 7, 2072 CAMDEN VALLEY WAY",2174,2023-06-18,11338,Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination,,NAZEEF,KHAN,440,Liverpool City Council,2023-06-28,2023-10-03,2024-06-26 23:16:48,2024-09-10
2023-10-03,3244150021,WOLLONDILLY,VABY S RESTAURANT,PICTON,2 STATION STREET,2571,2023-08-09,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",R & R RESTAURANT PTY LTD,,,880,Wollondilly Shire Council,2023-08-15,2023-10-03,2024-06-26 23:16:48,2024-09-07
2023-09-26,3225724600,BAYSIDE,BRASSERIE BREAD,BANKSMEADOW,1737 BOTANY ROAD,2216,2022-11-16,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,BRASSERIE BREAD OPERATIONS PTY LTD,,,880,NSW Food Authority,2023-07-31,2023-09-26,2024-06-26 23:16:48,2024-08-29
2023-09-26,3225724619,BAYSIDE,BRASSERIE BREAD,BANKSMEADOW,1737 BOTANY ROAD,2216,2022-11-16,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",BRASSERIE BREAD OPERATIONS PTY LTD,,,880,NSW Food Authority,2023-07-31,2023-09-26,2024-06-26 23:16:48,2024-08-29
2023-09-26,3225724628,BAYSIDE,BRASSERIE BREAD,BANKSMEADOW,1737 BOTANY ROAD,2216,2022-11-16,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure floors are designed and constructed in a way that is appropriate for the activities conducted on the food premises,BRASSERIE BREAD OPERATIONS PTY LTD,,,880,NSW Food Authority,2023-07-31,2023-09-26,2024-06-26 23:16:48,2024-08-29
2023-09-26,3245836642,BAYSIDE,DE CAFE,ROCKDALE,"SHOP 7, 100 RAILWAY STREET",2216,2023-06-21,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",BRO N SIS PTY LTD,,,880,Bayside Council,2023-06-22,2023-09-26,2024-06-26 23:16:48,2024-09-07
2023-09-26,3206031768,CAMDEN,SUSHI CULTURE,ORAN PARK,6E/351 ORAN PARK DRIVE,2570,2023-08-10,11339,Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control - previous warnings given,SUSHI CULTURE PTY LTD,,,880,Camden Council,2023-08-25,2023-09-26,2024-06-26 23:16:48,2024-08-29
2023-09-26,3161228878,CUMBERLAND,ABU JEHAD BUTCHER,GRANVILLE,344 BLAXCELL STREET,2142,2023-06-20,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - beef mince,TCF ENTERPRISES PTY LTD,,,880,NSW Food Authority,2023-08-24,2023-09-26,2024-06-26 23:16:48,2024-09-07
2023-09-26,3161228887,CUMBERLAND,FRANCIS MEATS,MERRYLANDS,414 MERRYLANDS ROAD,2160,2023-05-19,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - beef mince,FRANCIS MEATS PTY LTD,,,880,NSW Food Authority,2023-08-24,2023-09-26,2024-06-26 23:16:48,2024-08-29
2023-09-26,3164401736,KU-RING-GAI,FARINA PIZZERIA,NORTH TURRAMURRA,"SHOPS 3 AND 4, 1 NORMURRA AVENUE",2074,2023-06-21,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,FARINA RISTORANTE PTY LTD,,,880,Ku-ring-gai Council,2023-06-22,2023-09-26,2024-06-26 23:16:48,2024-09-07
2023-09-26,3164401690,KU-RING-GAI,CRUST PIZZA TURRAMURRA,TURRAMURRA,23 ROHINI STREET,2074,2023-06-19,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,GOURMET PIZZA OM PTY LTD,,,880,Ku-ring-gai Council,2023-06-20,2023-09-26,2024-06-26 23:16:48,2024-09-07
2023-09-26,3164401680,KU-RING-GAI,CRUST PIZZA TURRAMURRA,TURRAMURRA,23 ROHINI STREET,2074,2023-06-19,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,GOURMET PIZZA OM PTY LTD,,,880,Ku-ring-gai Council,2023-06-20,2023-09-26,2024-06-26 23:16:48,2024-09-07
2023-09-26,3218576213,NORTH SYDNEY,SARAVANAA BHAVAN,NORTH SYDNEY,237 MILLER STREET,2060,2023-08-15,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,EPICURE AVENUE PTY LTD,,,880,North Sydney Council,2023-08-21,2023-09-26,2024-06-26 23:16:48,2024-08-29
2023-09-26,3236523007,PENRITH,TASTE BAGUETTE,CADDENS,"T26, 68 OCONNELL STREET",2747,2023-05-03,11339,Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control,TASTE BAGUETTE CADDENS CORNER PTY LTD,,,880,Penrith City Council,2023-07-05,2023-09-26,2024-06-26 23:16:48,2024-08-29
2023-09-26,3149208334,TWEED,APEX DINING,SOUTH MURWILLUMBAH,24 MISTRAL ROAD,2454,2023-06-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,MUNCH BUNCH PTY LTD,,,880,Tweed Shire Council,2023-07-14,2024-03-05,2024-06-26 23:16:48,2024-08-29
2023-09-19,3245836716,BAYSIDE,JML DUMPLING RESTAURANT,WOLLI CREEK,2/1 BRODIE SPARK DRIVE,2205,2023-08-10,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,,LU,ZHANG,880,Bayside Council,2023-08-11,2023-09-19,2024-06-26 23:16:48,2024-08-21
2023-09-19,7683082029,CANTERBURY-BANKSTOWN,MAHARAJA KARAHI,PADSTOW,98 CAHORS ROAD,2211,2023-05-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,AHI PARTNERS PTY LTD,,,880,Canterbury Bankstown Council,2023-06-07,2023-09-19,2024-06-26 23:16:48,2024-09-07
2023-09-19,7683082038,CANTERBURY-BANKSTOWN,MAHARAJA KARAHI,PADSTOW,98 CAHORS ROAD,2211,2023-05-17,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",AHI PARTNERS PTY LTD,,,880,Canterbury Bankstown Council,2023-06-07,2023-09-19,2024-06-26 23:16:48,2024-09-07
2023-09-19,3145246583,CITY OF PARRAMATTA,WORLD S LONGEST FRIES (FOOD STALL),SYDNEY OLYMPIC PARK,1 SHOWGROUND ROAD,2127,2023-04-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,ACE ATTRACTIONS PTY LTD,,,880,City of Parramatta Council,2023-06-05,2023-09-19,2024-06-26 23:16:48,2024-09-07
2023-09-19,7250599263,CITY OF SYDNEY,BIBIM BAR,CHIPPENDALE,69 ABERCROMBIE STREET,2008,2023-06-14,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,HI KOREA PTY LTD,,,880,The Council of the City of Sydney,2023-06-15,2023-09-19,2024-06-26 23:16:48,2024-08-29
2023-09-19,7250583203,CITY OF SYDNEY,BUN BO HUE OH MY PHO,SYDNEY,377 PITT STREET,2000,2023-06-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,Q V ENTERPRISE PTY LTD,,,880,The Council of the City of Sydney,2023-06-12,2023-09-19,2024-06-26 23:16:48,2024-09-07
2023-09-19,7681266937,PORT STEPHENS,YAK YETI,RAYMOND TERRACE,130 ADELAIDE STREET,2324,2023-06-07,11339,Fail to comply with Food Standards Code - Corporation,Fail to wash hands in accordance with the Food Standards Code - previous warnings given,,AMRIT,POUDYAL,880,Port Stephens Council,2023-06-12,2023-09-19,2024-06-26 23:16:48,2024-09-07
2023-09-12,3145246648,CITY OF PARRAMATTA,BECCAS BAKERY,DUNDAS,14 STATION STREET,2117,2023-02-15,11338,Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,,THI MINH,DANG,440,City of Parramatta Council,2023-06-13,2023-09-12,2024-06-26 23:16:48,2024-08-14
2023-09-12,3226066059,WAVERLEY,SEFA KITCHEN,BONDI,292 BONDI ROAD,2026,2023-05-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,SALUT GROUP PTY LTD,,,880,Waverley Council,2023-05-31,2023-09-12,2024-06-26 23:16:48,2024-08-14
2023-09-12,3226066021,WAVERLEY,ROCKY S PIZZA PLACE,BONDI JUNCTION,46 BRONTE ROAD,2022,2023-05-24,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain easily accessible hand washing facilities on the food premises,,LUNDUP,LAMA,440,Waverley Council,2023-05-29,2023-09-12,2024-06-26 23:16:48,2024-08-06
2023-09-12,3226066003,WAVERLEY,ROCKY S PIZZA PLACE,BONDI JUNCTION,46 BRONTE ROAD,2022,2023-05-24,11338,Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,,LUNDUP,LAMA,440,Waverley Council,2023-05-29,2023-09-12,2024-06-26 23:16:48,2024-08-06
2023-09-12,3226066012,WAVERLEY,ROCKY S PIZZA PLACE,BONDI JUNCTION,46 BRONTE ROAD,2022,2023-05-24,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,,LUNDUP,LAMA,440,Waverley Council,2023-05-29,2023-09-12,2024-06-26 23:16:48,2024-08-06
2023-09-12,3244693980,WILLOUGHBY,COFI HOUSE,CHATSWOOD,"SHOP 12, 436 VICTORIA AVENUE",2067,2023-05-07,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition - previous warnings given,AFH ENTERPRISE PTY LTD,,,880,Willoughby City Council,2023-07-17,2023-09-12,2024-06-26 23:16:48,2024-08-29
2023-09-12,3244612297,WILLOUGHBY,Q5 ESPRESSO,CHATSWOOD,"KIOSK 506, 28 VICTOR STREET",2067,2023-04-03,11339,Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control,S AND DREAMLANDS PTY LTD,,,880,Willoughby City Council,2023-05-09,2023-09-12,2024-06-26 23:16:48,2024-08-29
2023-09-05,3120322536,BLACKTOWN,KABUL ARIA BAKERY SUPERMARKET,BLACKTOWN,120 MAIN STREET,2148,2023-04-17,11323,Sell food that is unsuitable - Corporation,Sale of food that is unsuitable,KABUL ARIA BAKERY AND SUPERMARKET PTY LTD,,,1320,Blacktown City Council,2023-04-19,2023-09-05,2024-06-26 23:16:48,2024-08-21
2023-09-05,3120322976,BLACKTOWN,SHALVEY LIQUOR SUPPLY,SHALVEY,483 LUXFORD ROAD,2770,2023-05-10,11323,Sell food that is unsuitable - Corporation,Sale of food that is unsuitable,THE NANAK BUSINESS PTY LTD,,,1320,Blacktown City Council,2023-05-11,2023-09-05,2024-06-26 23:16:48,2024-08-06
2023-09-05,3206054125,CAMDEN,NOODLE PALACE,CAMDEN,"SHOP 12, 1-15 MURRAY STREET",2570,2023-06-19,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,NEW HARMONY RESTAURANTS PTY LTD,,,880,Camden Council,2023-07-31,2023-09-05,2024-06-26 23:16:48,2024-08-14
2023-09-05,3173189003,CENTRAL COAST,EAST TOUKLEY BAKERY AND CAFE,TOUKLEY,364 MAIN ROAD,2263,2023-04-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,EAST TOUKLEY BAKERY AND CAFE PTY LTD,,,880,Central Coast Council,2023-05-10,2023-09-05,2024-06-26 23:16:48,2024-08-06
2023-09-05,3173189012,CENTRAL COAST,EAST TOUKLEY BAKERY AND CAFE,TOUKLEY,364 MAIN ROAD,2263,2023-04-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,EAST TOUKLEY BAKERY AND CAFE PTY LTD,,,880,Central Coast Council,2023-05-10,2023-09-05,2024-06-26 23:16:48,2024-08-06
2023-09-05,3251346479,CITY OF CANADA BAY,1606 LUIS DE TORRES,RHODES,"SHOP 7, 7 RIDER BOULEVARD",2138,2023-02-19,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warning given",SHIHAO INTERNATIONAL TRADING PTY LTD,,,880,City of Canada Bay Council,2023-06-01,2023-09-05,2024-06-26 23:16:48,2024-08-14
2023-09-05,3251346432,CITY OF CANADA BAY,BEIJING DUMPLING,RHODES,"SHOP 4, 7 RIDER BOULEVARD",2138,2023-04-18,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,YSZ PTY LTD,,,880,City of Canada Bay Council,2023-05-31,2023-09-05,2024-06-26 23:16:48,2024-08-14
2023-09-05,3251346423,CITY OF CANADA BAY,FARMERS FRESH RHODES,RHODES,"SHOP 22, 1 RIDER BOULEVARD",2138,2023-03-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure walls and ceilings are designed and constructed in a way that is appropriate for the activities conducted - previous warning given,FARMERS FRESH RHODES PTY LTD,,,880,City of Canada Bay Council,2023-05-31,2023-09-05,2024-06-26 23:16:48,2024-08-14
2023-09-05,3240101875,CUMBERLAND,DESI FUSION,AUBURN,"6, 8-14 NEWTON STREET SOUTH",2144,2023-05-02,11338,Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",,BILAL,KARIM,440,Cumberland City Council,2023-05-29,2023-09-05,2024-06-26 23:16:48,2024-08-21
2023-09-05,7681576110,HORNSBY,KFC ASQUITH,ASQUITH,407-409 PACIFIC HIGHWAY,2077,2023-05-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,QSR PTY LTD,,,880,Hornsby Shire Council,2023-05-29,2023-09-05,2024-06-26 23:16:48,2024-08-21
2023-09-05,3248477064,INNER WEST,UNCANNY,NEWTOWN,349 KING STREET,2042,2023-05-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water - previous warning given,BARS AND BOARDS GROUP PTY LTD,,,880,Inner West Council,2023-05-30,2023-09-05,2024-06-26 23:16:48,2024-08-14
2023-09-05,3240502550,RICHMOND VALLEY,KFC,CASINO,110-112 CENTRE STREET,2470,2023-05-24,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,QSR PTY LTD,,,880,Richmond Valley Council,2023-05-29,2023-09-05,2024-06-26 23:16:48,2024-08-21
2023-09-05,3240502540,RICHMOND VALLEY,KFC,CASINO,110-112 CENTRE STREET,2470,2023-05-24,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,QSR PTY LTD,,,880,Richmond Valley Council,2023-05-29,2023-09-05,2024-06-26 23:16:48,2024-08-21
2023-08-29,3120322545,BLACKTOWN,KABUL ARIA BAKERY AND SUPERMARKET,BLACKTOWN,120 MAIN STREET,2148,2023-04-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,KABUL ARIA BAKERY AND SUPERMARKET PTY LTD,,,880,Blacktown City Council,2023-04-19,2023-08-29,2024-06-26 23:16:48,2024-08-06
